R0	Ardent Software
R16077	Concept Discovery for Language Understanding in an Information-query Dialogue System.
R16078	Knowledge in Construction Processes.
R16079	A Correspondence Repair Algorithm based on Word Sense Disambiguation and Upper Ontologies.
R16080	Using Association Rule Mining to Enrich Semantic Concepts for Video Retrieval.
R16081	Satisfying user Expectations in Ontology-driven Compositional Systems - A Case Study in Fish Population Modeling.
R16082	Enterprise Ontologies - Emerging Issues from the Internet of Things and Social Media.
R16083	The Effect of Semantic Clustering on Web Search Personalization .
R16084	Combining Two Lazy Learning Methods for Classification and Knowledge Discovery - A Case Study for Malignant Melanoma Diagnosis.
R16085	Lean Six Sigma Applied to Quality and Productivity Improvement in the Management Cycle - Planning and Control - of an Education, Training and Social Integration Institution.
R16086	Geometric Encoding of Sentences based on Clifford Algebra.
R16087	Author Attribution Evaluation with Novel Topic Cross-validation.
R16088	Modeling Dynamic Behavior of Business Organisations - Extension of BPM with Norms.
R16089	Topic Detection in Bibliographic Databases.
R16090	Engineering an Ontology for Autonomous Systems - The OASys Ontology.
R16091	Feature Selection by Rank Aggregation and Genetic Algorithms.
R16092	Semantics based Reconciliaton for Collaborative Ontology Evolution.
R16093	Enterprise Ontology and DEMO - Benefits, Core Concepts and a Case-study.
R16094	A Context-based Model for Web Query Reformulation.
R16095	Impact of Behavioral Forces on Knowledge Sharing in an Extended Enterprise System of Systems.
R16096	Enabling Semantic Ecosystems among Heterogeneous Cognitive Networks.
R16097	Developing and Maintaining an Ontology for Rehabilitation Robotics.
R16098	Episodic Logic: Natural Logic + Reasoning.
R16099	Augmenting Semantics to Distributed Agents Logs - Enabling Graphical After Action Analysis of Federated Agents Logs.
R16100	Wireless Sensor Network for Remote Monitoring and Detection of Explosives (W-ReMADE).
R16101	Embedding On-line Training in an E-prescribing Service.
R16102	On the Development of a Theoretical Framework for New Product Development.
R16103	A Semantic Model to Support Advanced Supply-demand Matchmaking in Future Cloud Resources Market.
R16104	Towards an Ontology-based Software Documentation Management - A Case Study.
R16105	Integration of Profile in OLAP Systems.
R16106	Semantic Process Choreography for Distributed Sensor Management.
R16107	Automatic Ontology Construction for Manufacturing Knowledge and Information Management.
R16108	Patterns for Interfacing between Logic Programs and Multiple Ontologies.
R16109	A Lexicon Design for Ontology-based Question Answering.
R16110	On Aligning Interesting Parts of Ontologies.
R16111	Single Document Text Summarization using Random Indexing and Neural Networks.
R16112	DOOR - Towards a Formalization of Ontology Relations.
R16113	Ontology Alignment for Classification of Low Level Sensor Data.
R16114	Extracting Knowledge from Complex Data by Symbolic Data Analysis.
R16115	Supporting Digital Collaborative Work through Semantic Technology .
R16116	New Directions in the Analysis of Social Network Dynamics.
R16117	Decision Support by Handling Experience Feedback of Crisis Situations.
R16118	K-BEST for Supply Chain Knowledge - A System for Knowledge Management in Supply Chains.
R16119	Managing Engineering Knowledge in Special Machine Design Companies.
R16120	Link Integrator - A Link-based Data Integration Architecture.
R16121	Identifying Domain-specific Senses and Its Application to Text Classification.
R16122	Structure-based Interrogation and Automatic Query Reformulation.
R16123	miKrow - An Intra-enterprise Semantic Microblogging Tool as a Micro-knowledge Management Solution.
R16124	Enhancing Organizational Self Awareness - The As-is Enterprise Model Dynamic Updating Process.
R16125	Knowledge Management using Clusters in VANETs - Description, Simulation and Analysis.
R16126	Conceptual Models for Metadata Integration and Architecture Evolution.
R16127	The Role of Social Software as a Tool for Knowledge Management.
R16128	Query Processing for Enterprise Search with Wikipedia Link Structure.
R16129	Software Infrastructure for EEG/ERP Research.
R16130	Summarizing Sets of Categorical Sequences - Selecting and Visualizing Representative Sequences.
R16131	Solve Insufficient Communications - A Measurement-method for Satisfied Communication in Business Organizations.
R16132	Knowledge Formalization and Management in KMS.
R16133	Interestingness - A Unifying Paradigm - Bipolar Function Composition.
R16134	Designing Collaboratively Crisis Scenarios for Serious Games.
R16135	UCASFUM: A Ubiquitous Context-aware Semantic Fuzzy User Modeling System.
R16136	Trigrams'n'Tags for Lexical Knowledge Acquisition.
R16137	On the Extension of Arabic Wordnet Named Entities and Its Impact on Question / Answering.
R16138	WorkAware - Situation-aware Workflow Management.
R16139	Perspectives of Knowledge Management System Application in Innovation Processes - A Study based on Experience of Polish IT Company.
R16140	Communities of Practice and the Challenge of Management Support.
R16141	Development and Population of an Elaborate Formal Ontology for Clinical Practice Knowledge Representation.
R16142	Semantic Enrichment of Contextual Advertising by using Concepts.
R16143	Sharing What You Know, Building Expertise - Information Sharing between Generations in a Business Organization.
R16144	Use of Domain Knowledge for Dimension Reduction - Application to Mining of Drug Side Effects.
R16145	Ontology Support for Product Development - Successful Application of Ontologies in Product Development.
R16146	Application of an Ant Colony Algorithm - For Song Categorising using Metadata.
R16147	KMIS 2011 - Proceedings of the International Conference on Knowledge Management and Information Sharing, Paris, France, 26-29 October, 2011
R16148	Process-centric Enterprise Workspace based on Semantic Wiki.
R16149	Multilevel Self-Organization in Smart Environment - Service-Oriented Approach.
R16150	A Workflow based Approach for Knowledge Grid Application.
R16151	Probabilistic Sequence Modeling for Recommender Systems.
R16152	A Method for Preserving Privacy in Published Multi-relational Social Networks.
R16153	tScore: Makes Computers and Humans Talk About Time.
R16154	Knowing More about Knowledge Management at ESA.
R16155	Evaluating Ontologies with Rudify.
R16156	A Web Plaform for Innovation Process Facilitation.
R16157	A Compound Strategy for Ontologies Combining.
R16158	Diagnosis of the Use of Web 2.0 Tools in the Portuguese Financial Institutions.
R16159	Knowledge based Decision Support for the Management of Chronic Patients.
R16160	Modelling and Knowledge Management in the Field of Road Infrastructure Operation and Regulation - Study on the Methods Application in an Organizational Unit.
R16161	PsychoNet 2 - Contextualized and Enriched Psycholinguistic Commonsense Ontology.
R16162	A Framework to Support Business Process Analytics.
R16163	Challenges for Access Control in Knowledge Federations.
R16164	Using a Standards-based Approach for a Multimedia Knowledge-base.
R16165	Aragog Semantic Search Engine - Beyond the Limits of Keyword Search.
R16166	The Challenge of Automatically Annotating Solution Documents - Comparing Manual and Automatic Annotation of Solution Documents in the Field of Mechanical Engineering .
R16167	A Method to Generate a Reduced Training Set for Faster and Better Nearest Neighbor Classification.
R16168	Knowledge Diffusion.
R16169	Topic and Subject Detection in News Streams for Multi-document Summarization.
R16170	Automated Approach for Whole Brain Infarction Core Delineation - Using Non-contrast and Computed Tomography Angiography.
R16171	Conflict Resolution in Overlapping Information Fields for Context-based Activity Design.
R16172	Development and Application of a Roach Gene Regulation Profile based Gender Discrimination Method.
R16173	Enterprise Ontologies in Healthcare a Preliminary Inception Contribution.
R16174	A Graph-based Tool for the Translation of XML Data to OWL-DL Ontologies.
R16175	Performance Indicators and their Relationship with Organizational Strategy - A Study in Brazilian Companies.
R16176	Ontology-driven Product Configuration - Industrial Use Case.
R16177	Recognition of Gene/Protein Names using Conditional Random Fields.
R16178	Feature Discretization and Selection in Microarray Data.
R16179	Using Associations and Fuzzy Ontologies for Modeling Chemical Safety Information.
R16180	Spatial Knowledge in Planning Language.
R16181	Security Ontology Construction and Integration.
R16182	Artificial Data Generation for One-class Classification - A Case Study of Dimensionality Reduction for Text and Biological Data.
R16183	Constructing a Computer Simulated Experiment Testing System.
R16184	Lanna Dharma Printed Character Recognition using k-Nearest Neighbor and Conditional Random Fields.
R16185	Interpreting Extreme Learning Machine as an Approximation to an Infinite Neural Network.
R16186	Evaluating Semantic Classes Used for Ontology Building and Learning from Texts.
R16187	Discovering Critical Situations in Online Social Networks - A Neuro Fuzzy Approach to Alert Marketing Managers.
R16188	PRONTOE - A Case Study for Developing Ontologies for Operations.
R16189	Factors Influencing the Behavioral Intention of using Enterprise 2.0 Tools as a Knowledge Management Platform - An Analysis of the UTAUT Model in an Large Real Estate Company.
R16190	Enhancing the Results of Recommender Systems using Implicit Ontology Relations.
R16191	Development of Architecture and Caching System for Improving the Performance of Fuel Management System.
R16192	Interpretation of Collaborative Decisions by Meta-metrics.
R16193	Knowledge Transfer in Practice - A Socio-technical System for the Transition in Outsourcing.
R16194	Guidelines for a Dynamic Ontology - Integrating Tools of Evolution and Versioning in Ontology.
R16195	Ontology Development towards Expressive and Reasoning-enabled Building Information Model for an Intelligent Energy Management System.
