R0	Ardent Software
R27363	Visualization and Characterization of Stability Swings via GPS-Synchronized Data.
R27364	From DSSs to Cooperative Systems: Some Hard Problems Still Remain.
R27365	An Ontology-Based Architecture for Knowledge Commerce.
R27366	Providing Family Help at Home.
R27367	On Automating Candle Lighting Analysis: Insight from Search with Genetic Algorithms and Approximate Models.
R27368	Developing and Verifying Rigorous Specifications with Viewpoints, Use Cases, and Sequence-based Specification Methods.
R27369	Empirical Estimates and Observations of 0Day Vulnerabilities.
R27370	Information Culture and Development: Chinese Experience of E-Health.
R27371	The Opening "Black Box" between Conflict and Knowledge Sharing: A Psychological Engagement Theory Perspective.
R27372	The Birth of An E-Business System Architecture: Conflicts, Compromises, and Gaps in Methods.
R27373	A Reference Model for Model-Based Configuration of Telecooperation Systems.
R27374	Minitrack Introduction.
R27375	Modeling and Simulating System Exploitations through Exploitation Graphs for Security Engineering.
R27376	Design of New Business Models for Service Integrators by Creating Information-Driven Value Webs Based on Customers' Collective Intelligence.
R27377	Effects of Hypertext on Knowledge Construction.
R27378	Determinants of Outsourcing Success in the Financial Industry: The Impact of Importance.
R27379	Managing Dependencies in Inter-Organizational Collaboration: The Case of Shared Services for Application Hosting Collaboration in Australia.
R27380	Where Are the Benefits in CRM Technology Investment?.
R27381	Producing a Questionnaire for a User Survey on Anshin with Information Security for Users without Technical Knowledge.
R27382	Expressive and Efficient Peer-to-Peer Queries.
R27383	On the Design of IT-Enabled Self-Care Systems: A Socio-technical Perspective.
R27384	Minitrack Introduction.
R27385	Minitrack Introduction.
R27386	Advanced DSS for Scheduling: Software Engineering Aspects and the Role of Eigenmodels.
R27387	Optimizing the Observation Windows Size for Kernel Attack Signatures.
R27388	Business Models for Mobile Communities.
R27389	Control in Outsourcing Relationships: Governance in Action.
R27390	Introduction to Knowledge Management in an Era of New Social Media: Risks and Opportunities Minitrack.
R27391	Applying Use Case Maps to Multi-Agent Systems: A Feature Interaction Example.
R27392	The impact of rumors on the judgmental forecasting process.
R27393	Clustering: Composition for Active Object Systems.
R27394	A Model for Investigating the Effects of Machine Autonomy on Human Behavior.
R27395	Service Productivity Management-Status Quo and Directions for the Design of Conceptual Modeling Grammars.
R27396	Is Web 2.0 Culture-Free or Culture-Bound? Differences between American and Korean Blogs.
R27397	Mobile Agents for Managing Wide-Area Telecommunications Systems.
R27398	The Community Cyber Security Maturity Model.
R27399	Introduction to Services and Information Minitrack.
R27400	Product Heterogeneity: Moderating Effect on Online Consumer Behavior.
R27401	Diffusion of an Online Collaboration Tool: The Case of Google Wave Adoption Failure.
R27402	Testing and Certification of Trustworthy Systems: Minitrack Introduction.
R27403	Mapping the Territories of Privacy: Textual Analysis of Privacy Frames in American Mainstream News.
R27404	Acquisition and Symbolic Visualization of Aggregated Customer Information for Analyzing Web Information Systems.
R27405	The Role of Collective Mental Models in IOS Adoption: Opening the Black Box of Rationality in RFID Deployment.
R27406	How Strong Are the Effects of Technological Disruption? Smartphones' Impacts on Internet and Cable TV Services Consumption.
R27407	A Formal Analysis of Fraud in Banking Sector.
R27408	Introduction to Processes and Technologies for Small and Large Team Collaboration Minitrack.
R27409	Understanding Price Volatility in Electricity Markets.
R27410	Technology Management for Doing Business in the Knowledge based Economy - Introduction.
R27411	Managing a socially constructed technology: the case of CT scanning.
R27412	Achieving Flexible and Compliant Processes in Disaster Management.
R27413	Post-contingency Equilibrium Analysis of Power Systems.
R27414	ServiceDesigner: a Tool to Help End-Users Become Individual Service Provider.
R27415	A distributed picture archiving and communications system for hospitals using image pre-fetching.
R27416	Mobile Device Profiling and Intrusion Detection Using Smart Batteries.
R27417	The Role of Disseminative Capacity in HIT Adoption: An Empirical Analysis.
R27418	A Hierarchical Analysis Approach for High Performance Computing and Communication Applications.
R27419	Introduction to IT Adoption, Diffusion, and Evaluation in Healthcare Minitrack.
R27420	Improving Software MP Efficiency for Shared Memory Systems.
R27421	A Framework for Automated Web Business Intelligence Systems.
R27422	Performance Analysis of CSMA/CA DFT Wireless LAN Systems with Pulse Signal Transmission for Multi-traffic.
R27423	Software Technology Track - Introduction.
R27424	Software Product Lines and Configurable Product Bases in Business Applications - A Case from Financial Services.
R27425	Meaningful Use of Electronic Health Records for Physician Collaboration: A Patient Centered Health Care Perspective.
R27426	Too Much to Carry? Copyright Laws in the Electronic Environment.
R27427	Developing a CALS/EC Engine of the ELECTROPIA in Korea.
R27428	Managing a New Computer Device Development in a Creative ISO 9001 Certified Company: A Case Study.
R27429	Empirical Assessment of an Instrument for Operationalising Factors Affecting Use of B2E Portals.
R27430	A Repeatable Collaboration Process for Exploring Business Process Improvement Alternatives.
R27431	Computer-Based Training and Assessments: An Exploratory Study of Social Factors.
R27432	Optimal Arrangements for Assembling a Network in an Emergency.
R27433	Celebrating Diversity in Volunteer Computing.
R27434	Managing the Context Issues of Non-Financial Accounting Information on the Internet: An Intelligent Agent Approach.
R27435	Copyright.
R27436	The Architecture of Secure Systems.
R27437	Assessing Transparency in Government: Rhetoric, Reality and Desire.
R27438	Phobos: A Front-End Approach to Extensible Compilers.
R27439	Using OWL Ontologies for Clinical Guidelines Based Comorbid Decision Support.
R27440	Bootstrapping Process Improvement Metrics: CMMI Level 4 Process Improvement Metrics in a Level 3 World.
R27441	Facilitating Collaborative Knowledge Construction.
R27442	An Intelligence Risk Detection Framework to Improve Decision Efficiency in Healthcare Contexts: The Example of Pediatric Congenital Heart Disease.
R27443	Artifacts as Instant Messaging Buddies.
R27444	Coherence and Interactivity in Text-Based Group Discussions around Web Documents.
R27445	The Influence of Self-Concept Improvement on Member Loyalty to Online Communities: An Empirical Comparison between Social Networks and Virtual Worlds.
R27446	Collaboration Platforms for Virtual Student Communities.
R27447	Communication Patterns over the Project Life Cycle--Evidence from a Virtual Project Exercise.
R27448	Re-Invention of Applicable Innovations: The Case of Virtual Worlds.
R27449	Integrating GSS and AHP: Experiences from Benchmarking of Buyer-Supplier Relationships.
R27450	Determinants of Vertical and Horizontal Online Health Information Behavior.
R27451	Endpoint Configuration Compliance Monitoring via Virtual Machine Introspection.
R27452	Learning Predictive Models from Integrated Healthcare Data: Extending Pattern-Based and Generative Models to Capture Temporal and Cross-Attribute Dependencies.
R27453	Views: A Framework for Feature-based Development and Distribution of OO Applications.
R27454	Aperture: An Open Web 2.0 Visualization Framework.
R27455	Introduction to the Business-to-Business Electronic Commerce Minitrack.
R27456	WARPED: Time Warp Simulation Kernel for Analysis and Application Development.
R27457	Establishing a Framework for Analyzing Market Power in E-Retailing: An Empirical Study.
R27458	How Important is Data Quality for Evaluating the Impact of EDI on Global Supply Chains?
R27459	Process Compliance and Enterprise System Implementation.
R27460	Data Warehousing - Introduction.
R27461	Adaptive Unicast and Multicast in 3D Mesh Networks.
R27462	An Evaluation of the Usability of Human-Computer Interaction Methods in Support of the Development of Interactive Systems.
R27463	The Values of Computational Modelers and Professional Codes of Ethics: Results from a Field Study.
R27464	Decoupled pre-fetching for distributed shared memory.
R27465	The Sourcing of eBusiness Projects: Research into Practice.
R27466	User Experiences with Distributed Multimedia Conferencing Systems.
R27467	e-Risk Management with Insurance: A Framework Using Copula Aided Bayesian Belief Networks.
R27468	A Deductive Object-Oriented Language for Integrated Genome Databaser.
R27469	Identifying IT User Mindsets: Acceptance, Resistance and Ambivalence.
R27470	Accelerating Combinatorial Clock Auctions Using Bid Ranges.
R27471	Evaluating and Measuring the Effectiveness of Information Systems - Introduction.
R27472	A Simulation Tool for Analysis of Alternative Paradigms for the New Electricity Business.
R27473	Tacit Knowledge Flows and Institutional Theory: Accelerating Acculturation.
R27474	AUI: A Programming Language for Developing Plastic Interactive Software.
R27475	Virtual Jukebox: Reviving a Classic.
R27476	Emerging Issues in United States Telecommunications Policy: An Analysis of Federal Communications Commission Activity.
R27477	Interoperation of Organizational Data, Rules, Processes and Services for Achieving Inter-Organizational Coordination and Collaboration.
R27478	A Dynamic Capability-Based Framework for Business Process Management: Theorizing and Empirical Application.
R27479	Factors Affecting Use of Mobile Advertising: A Quantitative Study.
R27480	Revenue Management for Cloud Providers-A Policy-Based Approach under Stochastic Demand.
R27481	Projected Management Model for Physically Distributed Software Development Environment.
R27482	Ranking Attacks Based on Vulnerability Analysis.
R27483	Analysis of IT/Business Alignment Situations as a Precondition for the Design and Engineering of Situated IT/Business Alignment Solutions.
