R0	Ardent Software
R7660	Adaptive Regularization in Neural Network Modeling.
R7661	Handling Scope in Fluid Construction Grammar: A Case Study for Spanish Modals.
R7662	An Overview of Modularity.
R7663	Using Nested Surfaces for Visual Detection of Structures in Databases.
R7664	e-Health.
R7665	Agents, Intelligence and Tools.
R7666	Sosemanuk, a Fast Software-Oriented Stream Cipher.
R7667	Exposing the Programming Process.
R7668	Multi-track Annotation of Child Language and Gestures.
R7669	The Self-synchronizing Stream Cipher Moustique.
R7670	Automation of the Volumetric Models Construction.
R7671	Multimodal Corpora Annotation: Validation Methods to Assess Coding Scheme Reliability.
R7672	Industrial Cooperation Resulting in Transfer.
R7673	Rescheduling Dense Train Traffic over Complex Station Interlocking Areas.
R7674	Ensemble Engineering and Emergence.
R7675	MEMODULES as Tangible Shortcuts to Multimedia Information.
R7676	Practical Recommendations for Gradient-Based Training of Deep Architectures.
R7677	Simplification of Networks by Edge Pruning.
R7678	Design of Complex Cyber Physical Systems with Formalized Architectural Patterns.
R7679	Why Androids Will Have Emotions: Constructing Human-Like Actors and Communicators Based on Exact Sciences of the Mind.
R7680	Four Lessons in Versatility or How Query Languages Adapt to the Web.
R7681	Network Creation: Overview.
R7682	A Model-Driven Approach for A-posteriori Tool Integration.
R7683	Distributed Norm Enforcement: Ostracism in Open Multi-Agent Systems.
R7684	Step-Wise Development of Resilient Ambient Campus Scenarios.
R7685	Graphical Modelling for Simulation and Formal Analysis of Wireless Network Protocols.
R7686	Scenario-Based Analysis of Industrial Work Processes.
R7687	Experiences with a Focus on Testing in Teaching.
R7688	Formal Ensemble Engineering.
R7689	Deep Big Multilayer Perceptrons for Digit Recognition.
R7690	Dynamically Detecting Faults via Integrity Constraints.
R7691	Text and Hypertext Categorization.
R7692	Trying to Grasp a Sketch of a Brain for Grasping.
R7693	Alias Analysis: Beyond the Code.
R7694	Forecasting the Economy with Neural Nets: A Survey of Challenges and Solutions.
R7695	Building Semantic Resources for Legislative Drafting: The DALOS Project.
R7696	Cascade Jump Controlled Sequence Generator and Pomaranch Stream Cipher.
R7697	Document Models.
R7698	Regulating Identity Management.
R7699	Alias Analysis for Object-Oriented Programs.
R7700	The Chemical Reaction Model Recent Developments and Prospects.
R7701	Temporal Verification of Fault-Tolerant Protocols.
R7702	The Anticipatory Approach: Definitions and Taxonomies.
R7703	The Design, Implementation and operation of the JPL OnEarth WMS Server.
R7704	Teaching Operating Systems Using Visualization: A Comparative Study.
R7705	An Analysis of Faulty and Fault-Free C++ Classes Using an Object-Oriented Metrics Suite.
R7706	The Impact of Overfitting and Overgeneralization on the Classification Accuracy in Data Mining.
R7707	Blogfolios for Student-Centered Reflection and Communication.
R7708	Contribution to the Research and Education of Innovation Engineering and New Product Development at the University.
R7709	Semantic Digital Libraries
R7710	Reducing Assessment Complexity of Stem-Responses with Belnap's Logic.
R7711	Evaluation Framework of Hypertext Access for Program Comprehension Support.
R7712	Learning Property Management- Self-Regulation in Distance Learning.
R7713	JeromeDL: The Social Semantic Digital Library.
R7714	E-DETECT - Virtual Platform for Education in Computed Tomography.
R7715	Predicting Bugs from History.
R7716	Case Study : Geospatial Processing Services for Web based Hydrological Applications.
R7717	Zuk
R7718	Software Technique for Performance Evaluation of a Volumetric Screw Dosing System for Agro-Foods Bulk Solids.
R7719	Explaining Swarm Design Concepts using an Interactive, vBottom-up Simulation Tool.
R7720	Identifying and Removing Software Clones.
R7721	Empirical Studies of Open Source Evolution.
R7722	Some Innovations for Keeping an E-Learning System Alive.
R7723	Blackboard Adoption and Adaptation Approaches.
R7724	Geospatial Web Services : Bridging the Gap Between OGC and Web Services.
R7725	The Changing Concept of Digital Divide.
R7726	Semantic Web and Ontologies.
R7727	Web Tool for Teachers: Information Systems on Categorized Teacher Materials and Online Examination.
R7728	Social Semantic Information Spaces.
R7729	Die Ingenieurpromotion heute - Auslaufmodell oder doch ein Renner?
R7730	Technologietransfer - F
R7731	Usability Engineering of an Interactive Voice Response System in a Diverse-Cultured and Multilingual Setting.
R7732	Test Harness Environment for Embedded Java Applications.
R7733	Automating The Work at KAI-RCS : A Case Study on Using an Imaging Database to Optimize the Selection Process of Projects Team Members.
R7734	Impact of Short Sale Constraints on Pricing of Restricted Stocks.
R7735	Zukunft Ingenieurwissenschaften - Zukunft Deutschland, Beitr
R7736	The BRICKS Digital Library Infrastructure.
R7737	Software Architecture Evolution.
R7738	Implementation of Learning Objects Using J2ME: Putting into Practice the Concept of M-Learning in Brazil.
R7739	Can Multicore Processing Learn from Arithmetic Concepts?.
R7740	Competency-based, Customer-oriented Curriculum Design Methodology: A Case Study.
R7741	Workshop in Instrumentation, Sensors, and Engineering (WISE) for eachers.
R7742	Architectural Transformations: From Legacy to Three-Tier and Services.
R7743	Approximate Frequent Itemset Mining In the Presence of Random Noise.
R7744	Genetic Clustering for Data Mining.
R7745	Automating The Work at KAI-RCS : A Case Study on Using Imaging Databases to Follow Up Projects.
R7746	Die Vernetzung zwischen Hochschulforschung und Industrie.
R7747	Trajectory Data Models.
R7748	Developing Educational Applications using Adaptive e-Learning Model.
R7749	Was Dyslexia Used to Order the Alphabet?.
R7750	NP-Hard Graph Problems' Algorithms Testing Guidelines: Artificial Intelligence Principles and Testing as a Service.
R7751	Querying and Reasoning for Spatiotemporal Data Mining.
R7752	Blogging from the Top: A Survey of Higher Education Leaders' Use of Web 2.0 Technologies.
R7753	Diskussion Ingenieurmangel: Was ist zu tun?.
R7754	Cooperative Training Initiative: An Assessment of Reciprocal Relationships Between Universities and Industry in Providing Professional Development in ICT.
R7755	3D Elektromagnetische Simulation.
R7756	KDD in Marketing with Genetic Fuzzy Systems.
R7757	ASM++ diagrams used on teaching electronic design.
R7758	Privacy and Security in Spatiotemporal Data and Trajectories.
R7759	Automating The Work at KAI-RCS : A Case Study on Using an Imaging Database to Administer and Manage The International Competition for King Khaled University Campus Architectural Design.
R7760	Swarm Intelligence Algorithms for Data Clustering.
R7761	"Der Geist bewegt die Materie".
R7762	Data Mining and Agent Technology: a fruitful symbiosis.
R7763	On Translation-Based Design of UML Profiles.
R7764	Evolution Issues in Aspect-Oriented Programming.
R7765	Verleihung der FTMV-G
R7766	Wireless Network Data Sources: Tracking and Synthesizing Trajectories.
R7767	Using Graphing Calculators for Teaching Advanced Calculus Courses.
R7768	Visual Analytics Methods for Movement Data.
R7769	Using Platform Virtualisation to Teach System Architectures in Undergraduate Computer Science-An Evaluation of Student Learning Experiences.
R7770	Understanding Math Concepts Through Computer-Modeled Virtual Objects.
R7771	A Study on How Software Engineering Supports Projects Management.
R7772	The Role of Fuzzy Sets in Data Mining.
R7773	Hyperbooks.
R7774	Introduction.
R7775	Our Stations for Teaching Programmable Devices.
R7776	Digital Libraries and Knowledge Organization.
R7777	Taxonomy of Linux Kernel Vulnerability Solutions.
R7778	Demographischer Wandel - Folgen und Ursachen.
R7779	A Web Service-based Solution for E-Learning Resources Annotation and Retrieval - Conceptual Architecture.
R7780	Lessons from the E-Learning Experience in South Korea in Traditional Universities.
R7781	Mobility, Data Mining and Privacy: A Vision of Convergence.
R7782	Teaching and Assessing Graduate Ethics in Engineering, Science, and Technology.
R7783	An application framework for rapid development for web based GIS : Ginis Web.
R7784	Training Geometry Teachers with Support of a Telepresence Tool.
R7785	dSPACE: Entstehung, Aufstieg, Zukunft.
R7786	Geospatial Services and Applications for the Internet
R7787	Soft Computing for Knowledge Discovery and Data Mining
R7788	Innovative Techniques in Instruction Technology, E-learning, E-assessment, and Education, Proceedings of the 2007 International Conference on Engineering Education, Instructional Technology, Assessment, and E-learning (EIAE 2007), part of the International Joint Conferences on Computer, Information, and Systems Sciences, and Engineering (CISSE 2007), Bridgeport, CT, USA, December 3-12, 2007
R7789	Architecture of Semantic Digital Libraries.
R7790	Enhancing High School Science Through Sensor-Based Lab Exercises.
R7791	Stellen die Ingenieurwissenschaften noch den Karriereweg f
R7792	The Integrated Education of Transportation Engineers in Fields of Computer Graphics, Descriptive Geometry and Technical Drawings.
R7793	An Inexpensive Approach for a Scalable, Multi-Boot Computer Lab.
R7794	Brain Wave Games and E-Learning.
R7795	A Review of evolutionary Algorithms for Data Mining.
R7796	Education Over Homogenous Network.
R7797	From Software Engineering to Enterprise Engineering - Introduction to a Language-critical Approach.
R7798	Semantic Digital Libraries for Archiving.
R7799	Knowledge Discovery from Geographical Data.
R7800	An Evolutionary Algorithm for Query Optimization in Database.
R7801	Experience with Pedagogical Patterns in Introductory Java Course.
R7802	An Effective Construction of Computer Assisted Lesson Based on Interactive Multimedia Computer Assisted Instruction Theory (IMMCAI).
R7803	Knowledge Control Model of Distance Learning System on IMS Standard.
R7804	Critique of Traditional Statistical Tests in Asset Pricing Models.
R7805	Assessment of Size Effects on Efficiency.
R7806	Warum verzichten wir auf 40% unserer Kreativen?.
R7807	Hierarchical Infrastructure for Internet Mapping Services.
R7808	Study Management and Allocation of Exercise Classes for Large Lectures at TU Berlin.
R7809	Trajectory Database Systems.
R7810	Model of Structure of Personal Innovativeness in Education and Innovational Anxiety: Pilot Research Results.
R7811	evolutionary Design of Code-matrices for Multiclass Problems.
R7812	Privacy in Spatiotemporal Data Mining.
R7813	Improved SOM Labeling Methodology for Data Mining Applications.
R7814	Conclusions: The Future of Semantic Digital Libraries.
R7815	Ein Land im Aufbruch - Innovations- und Hochschulpolitik in NRW.
R7816	Value-Range Analysis of C Programs: Towards Proving the Absence of Buffer Overflow Vulnerabilities.
R7817	Bibliographic Ontology.
R7818	Virtualized Computer Labs and the Software Tools to Make It So.
R7819	A Diffusion Framework for Dimensionality Reduction.
R7820	Hochwasserschutz und Grundwasseranreicherung im Sultanat Oman.
R7821	Construction of Assessments with Double Adaptation Processes.
R7822	Zukunftsperspektiven und Ingenieurskunst.
R7823	Development Of Online Internet Laboratory (Online I-Lab).
R7824	Using Embedded Systems for Literacy Teaching and Learning.
R7825	Migration of Legacy Information Systems.
R7826	Innovative Online Course Using an Integrated Virtual Reality Based E-Learning Tool with Course Management Tool.
R7827	Novaled - von der Idee zum Produkt oder Was macht eine erfolgreiche Ausgr
R7828	Formative Assessment and E-Portfolios Depository or Expository?.
R7829	An Empirical Study of Potential Vulnerability Faults in Java Open-Source Software.
R7830	On the Interplay Between Software Testing and Evolution and its Effect on Program Comprehension.
R7831	Software Evolution
R7832	Knowledge Discovery in a Framework for Modelling with Words.
R7833	Translating Vernacular Terms into Geographical Locations.
R7834	Community-aware Ontologies.
R7835	Writing for Computer Science, 2nd ed.
R7836	An Empirical Study of Product Metrics in Software Testing.
R7837	Gemeinsame Erkl
R7838	Ingenieurmangel und Handlungsfelder: Ma
R7839	Pattern-Based Usability Evaluation of E-Learning Systems.
R7840	Strengthening University-Industry Linkage in Developing Countries through International Cooperation: Case of Sri Lanka through Cooperation of Toyohashi University of Technology, Japan.
R7841	Postgraduate Distance E-Learning Programme on IT in Construction.
