R0	Ardent Software
R3567	Sustainable and Reliable On-Chip Wireless Communication Infrastructure for Massive Multi-core Systems.
R3568	Graph Sequence Visualisation and its Application to Computer Network Monitoring and Abnormal Event Detection.
R3569	Application of a Multi-domain Knowledge Structure: The Decisional DNA.
R3570	Advances in Evolutionary Computing for System Design
R3571	E-Service Intelligence: An Introduction.
R3572	Vision System for Group of Mobile Robots.
R3573	Single-Stroke Character Recognition with Fuzzy Method.
R3574	Adaptive and Interactive Approaches to Document Analysis.
R3575	Modular Neural Networks and Type-2 Fuzzy Systems for Pattern Recognition
R3576	Using Immunogenetic Algorithms for Solving Combinatorial Optimization Problems.
R3577	Markov Chain Analysis of Genetic Algorithms Applied to Fitness Functions Perturbed by Multiple Sources of Additive Noise.
R3578	An Abstraction Model for High-Level Application Programming on the Cloud.
R3579	A Polemic for Bayesian Statistics.
R3580	Digitized Chaos for Pseudo-random Number Generation in Cryptography.
R3581	Synchronization of Movement for a Large-Scale Crowd.
R3582	Three-Term Fuzzy Back-Propagation.
R3583	Towards ICT Revolution in Healthcare: Present and Perspectives for Electronic Healthcare Record Systems.
R3584	Improving Supervised Learning with Multiple Clusterings.
R3585	Incremental Development of Networked Intelligence in Flocking Behavior.
R3586	An Integrated Hierarchical Temporal Memory Network for Continuous Multi-Interval Prediction of Stock Price Trends.
R3587	e-JABAT - An Implementation of the Web-Based A-Team.
R3588	A Bipolar Interpretation of Fuzzy Decision Trees.
R3589	Trends in Neural Computation
R3590	Accelerating the New Product Introduction with Intelligent Data Mining.
R3591	A Preliminary Study of Fitness Inheritance in Evolutionary Constrained Optimization.
R3592	A New Biometric Recognition Technique Based on Hand Geometry and Voice Using Neural Networks and Fuzzy Logic.
R3593	State-of-the-Art LBP Descriptor for Face Recognition.
R3594	Protection of Database Security Via Collaborative Inference Detection.
R3595	Information Retrieval and Social Media.
R3596	Modelling and Simulation of Coupled Systems-Water and Energy - Case Study of the Water Reservoir System of the Rimac River Catchments.
R3597	Hardware Implementation of Chaos-Secured Optical Communication Systems.
R3598	Swarm Intelligence in Data Mining
R3599	Intuitionistic Fuzzy Set: Application to Medical Image Segmentation.
R3600	Concept Based Pseudo Relevance Feedback in Biomedical Field.
R3601	Recommendation Systems: Bridging Technical Aspects with Marketing Implications.
R3602	Integrated Support for Scientific Creativity.
R3603	Analysis of Agents' Cooperation in RoboCupRescue Simulation.
R3604	A Co-Evolutionary Fuzzy System for Reservoir Well Logs Interpretation.
R3605	Dialyzer Reprocessing.
R3606	A Hand Geometry Biometric Identification System Utilizing Modular Neural Networks with Fuzzy Integration.
R3607	Posbist Reliability Theory for Coherent Systems.
R3608	Adaptive and Multilevel Metaheuristics
R3609	A Round-Based Cover Traffic Algorithm for Anonymity Systems.
R3610	Discovering Proximal Social Intelligence for Quality Decision Support.
R3611	Dissimilarity Analysis and Application to Visual Comparisons.
R3612	Automatic Extraction of Profiles from Web Pages.
R3613	Mission Capable Autonomous Control Systems in the Oceans, in the Air and in Space.
R3614	Gait Planning of Biped Robots Using Soft Computing: An Attempt to Incorporate Intelligence.
R3615	Machine Learning for Digital Document Processing: from Layout Analysis to Metadata Extraction.
R3616	Mining Association Rules with Rough Sets.
R3617	Gaussian Quantum-Behaved Particle Swarm Optimization Applied to Fuzzy PID Controller Design.
R3618	Incorporating Expert Advice into Reinforcement Learning Using Constructive Neural Networks.
R3619	A Collaborative Framework between a Scheduling System and a Holonic Manufacturing Execution System.
R3620	Towards Hybrid and Adaptive Computing - A Perspective
R3621	Formal and Informal Networks in Organizations.
R3622	T-Learning 2.0: A Personalised Hybrid Approach Based on Ontologies and Folksonomies.
R3623	Data Mining as Generalization: A Formal Model.
R3624	Initiation of Dialysis.
R3625	The Effect of Grouping Issues in Multiple Interdependent Issues Negotiation between Exaggerator Agents.
R3626	Learning Forward Models for the Operational Space Control of Redundant Robots.
R3627	Viable System Model Approach for Holonic Product Driven Manufacturing Systems.
R3628	Stability, Convergence, and Verification and Validation Challenges of Neural Net Adaptive Flight Control.
R3629	Considering Stem-Loops as Sequence Signals for Finding Ribosomal RNA Genes.
R3630	An Approach to Efficient Processing of Multi-word Units.
R3631	An Efficient Hybrid Method for an Expected Maximal Covering Location Problem.
R3632	Modulations of Single-Trial Interactions between the Auditory and the Visual Cortex during Prolonged Exposure to Audiovisual Stimuli with Fixed Stimulus Onset Asynchrony.
R3633	IPMA: Indirect Patterns Mining Algorithm.
R3634	A Chemical Evolutionary Mechanism for Instantiating Service-Based Applications.
R3635	Design and Analysis of Learning Classifier Systems - A Probabilistic Approach
R3636	Opposition and Circularity.
R3637	Identification of Musical Instruments by Features Describing Sound Changes in Time.
R3638	Ontology Based Communications Through Model Driven Tools: Feasibility of the MDA Approach in Urban Engineering Projects.
R3639	Genetic Optimization for the Design of Walking Patterns of a Biped Robot.
R3640	Genetic Programming in Data Modelling.
R3641	Multi-Objective Evolutionary Algorithms for Knowledge Discovery from Databases
R3642	Discovery of Fuzzy Multiple-Level Web Browsing Patterns.
R3643	An Order Based Memetic Evolutionary Algorithm for Set Partitioning Problems.
R3644	Fundamentals of Electrodynamics Essential Overview of EM Theory.
R3645	Mathematical Simulation of Human Psychological Perception of Moisture Sensation.
R3646	Research Issues in Web Structural Delta Mining.
R3647	Fuzzy Bayesian Belief Network for Analyzing Medical Track Record.
R3648	Evolving Bin Packing Heuristic Using Micro-Differential Evolution with Indirect Representation.
R3649	Causal Graphical Models with Latent Variables: Learning and Inference.
R3650	Using an Adapted Classification Based on Associations Algorithm in an Activity-Based Transportation System.
R3651	Uncertainty Approaches for Spatial Data Modeling and Processing: A Decision Support Perspective
R3652	Comparing Methods of Assessing R
R3653	A New Optimization Method Based on a Paradigm Inspired by Nature.
R3654	Computation Intelligence in Online Reliability Monitoring.
R3655	A Recommendation System for Browsing of Multimedia Collections in the Internet of Things.
R3656	Sharing Representations and Creating Chances through Cognitive Niche Construction. The Role of Affordances and Abduction.
R3657	Computational Intelligence for Meta-Learning: A Promising Avenue of Research.
R3658	A Robust Blind Neural Equalizer Based on Higher-Order Cumulants.
R3659	Scalable, Portable, Verifiable Kronecker Products on Multi-scale Computers.
R3660	On the Design of Large-scale Cellular Mobile Networks Using Multi-population Memetic Algorithms.
R3661	Fault and Mode Switching Identification for Hybrid Systems with Application to Electro-Hydraulic System in Vehicles.
R3662	Parameter Sweeps for Exploring Parameter Spaces of Genetic and Evolutionary Algorithms.
R3663	Characterizing Fault-Tolerance in Evolutionary Algorithms.
R3664	Power-Law Signatures and Patchiness in Genechip Oligonucleotide Microarrays.
R3665	Thermal Management in Many Core Systems.
R3666	Collective Intelligence in Multiagent Systems: Interbank PaymentSystems Application.
R3667	Automatic Metadata Generation in an Archaeological Digital Library: Semantic Annotation of Grey Literature.
R3668	Workflow Reduction for Reachable-path Rediscovery in Workflow Mining.
R3669	Generalizing the QSQR Evaluation Method for Horn Knowledge Bases.
R3670	Indexing Structure for Graph-Structured Data.
R3671	Monitoring of Heat Pumps.
R3672	Distributed Data Clustering: A Comparative Analysis.
R3673	Chance Discovery in Credit Risk Management - Estimation of Chain Reaction Bankruptcy Structure by Chance Discovery Method.
R3674	The Science of Pattern Recognition. Achievements and Perspectives.
R3675	Genetic Algorithms for Task Scheduling Problem.
R3676	Wireless Asset Management.
R3677	An Evolutionary Algorithm for the Solution of Two-Variable Word Equations in Partially Commutative Groups.
R3678	An Introduction to Complex Systems in the Knowledge-Based Environment.
R3679	European and Chinese Cognitive Styles and Their Impact on Teaching Mathematics
R3680	Local Binary Patterns: New Variants and Applications
R3681	How to Engineer Robotic Organisms and Swarms? - Bio-Inspiration, Bio-Mimicry, and Artificial Evolution in Embodied Self-Organized Systems.
R3682	Developing Self-Organizing Robotic Cells Using Organic Computing Principles.
R3683	Computational Investigation of Thermoregulatory Effects of Multi-Layer PCM Textile Assembly.
R3684	Media Coding for Streaming in Networks with Source and Path Diversity.
R3685	Toward Graded and Nongraded Variants of Stochastic Dominance.
R3686	Parallelization of the Fast Multipole Method for Molecular Dynamics Simulations on Multicore Computers.
R3687	Reinforcement Q-Learning and Neural Networks to Acquire Negotiation Behaviors.
R3688	Artificial Immune Systems for Optimization.
R3689	Skill Transfer of a Mobile Robot Obtained by Reinforcement Learning to a Different Mobile Robot.
R3690	Service Interoperability in the Internet of Things.
R3691	Design and Applications of Cerebellar Model Articulation Controller.
R3692	Large Scale Bioinformatics Data Mining with Parallel Genetic Programming on Graphics Processing Units.
R3693	Perception of Online Social Networks.
R3694	General Aspects of Intelligent Autonomous Systems.
R3695	E-Action Rules.
R3696	Simple Tuning of Type-2 Fuzzy Controllers.
R3697	Human-Centered Face Computing in Multimedia Interaction and Communication.
R3698	Information Systems Uncertainty Design and Implementation Combining: Rough, Fuzzy, and Intuitionistic Approaches.
R3699	A Comparison between Nature-Inspired and Machine Learning Approaches to Detecting Trend Reversals in Financial Time Series.
R3700	Optimal Differential Filter on Hexagonal Lattice.
R3701	Intelligent Interactive Multiobjective Optimization of System Reliability.
R3702	Stability Analysis and Limit Cycles of High Order Sigma-Delta Modulators.
R3703	Using Broad Cognitive Models to Apply Computational Intelligence to Animal Cognition.
R3704	Meta-Learning Architectures: Collecting, Organizing and Exploiting Meta-Knowledge.
R3705	Adaptive Representations for Reinforcement Learning
R3706	Ensembles of Least Squares Classifiers with Randomized Kernels.
R3707	Nature Inspired Cooperative Strategies for Optimization (NICSO 2007)
R3708	Improved Knowledge Mining with the Multimethod Approach.
R3709	Computational Intelligence for Technology Enhanced Learning
R3710	Turbulent Particle Swarm Optimization Using Fuzzy Parameter Tuning.
R3711	Violin Sound Quality: Expert Judgements and Objective Measurements.
R3712	Evade Hard Multiple Classifier Systems.
R3713	Clustering with Size Constraints.
R3714	Rule Extraction for Transfer Learning.
R3715	Computational Intelligence Infrastructure in Support for Complex e-Learning Systems.
R3716	Object-Oriented Ladder Logic Development Framework Based on the Unified Modeling Language.
R3717	Automatic Targeting Sentry Turret for Distributed Systems.
R3718	Multi-objective Damage Identification Using Particle Swarm Optimization Techniques.
R3719	An Introduction to the Hybrid HS-SQP Method and Its Applications.
R3720	Structure of Set of Association Rules Based on Concept Lattice.
R3721	Proving the Safety of Autonomous Systems with Formal Methods - What Can You Expect?
R3722	Model-Based Reasoning in Cognitive Science.
R3723	HAPBA - A BDI Agent Based Solution for Holonic Manufacturing Execution Systems.
